benchmark,millisecond,result,cpu time,wallclock time,solver,solver id,configuration id,expected,status
non-incremental/UFDT/smt-comp-142.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-143.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-144.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-145.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/UFDTLIA/smt-comp-146.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIRA/smt-comp-149.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTNIRA/smt-comp-150.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTNIRA/smt-comp-151.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTNIRA/smt-comp-152.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-153.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/UFLIA/smt-comp-154.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-155.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-156.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-157.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/UFLIA/smt-comp-158.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/UFLIA/smt-comp-159.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-160.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-161.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-162.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-163.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-164.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-165.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-166.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-167.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-168.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-169.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-170.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-171.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-172.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-173.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-175.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-176.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-177.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-178.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-179.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-180.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-182.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-183.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-184.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-185.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-186.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFDTLIRA/smt-comp-187.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIA/smt-comp-188.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIA/smt-comp-189.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIA/smt-comp-190.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIA/smt-comp-191.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIA/smt-comp-192.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIRA/smt-comp-193.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIRA/smt-comp-194.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIRA/smt-comp-195.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIRA/smt-comp-196.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIRA/smt-comp-197.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIRA/smt-comp-198.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFLIRA/smt-comp-199.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-200.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-201.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-202.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-203.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-204.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-205.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-206.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-207.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-208.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-209.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-210.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-211.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-212.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-213.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-214.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-215.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-216.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-217.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/AUFNIRA/smt-comp-218.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-219.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-220.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-221.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-222.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-223.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-224.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-225.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-226.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-227.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-228.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-229.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-230.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-231.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-232.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/AUFNIRA/smt-comp-233.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-234.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-235.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-236.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-237.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-238.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-239.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/LRA/smt-comp-240.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/LRA/smt-comp-241.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-242.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-243.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-244.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/LRA/smt-comp-245.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/LRA/smt-comp-246.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-247.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/LRA/smt-comp-248.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-249.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/LRA/smt-comp-250.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-251.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/LRA/smt-comp-252.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/LRA/smt-comp-253.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-254.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-255.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-256.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-257.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-258.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-259.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-260.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-261.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-262.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-263.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-264.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-265.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-266.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-267.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-268.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-269.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-270.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-273.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-276.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-277.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-278.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-279.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-280.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-281.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-282.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_IDL/smt-comp-283.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_IDL/smt-comp-284.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_LIA/smt-comp-285.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LIA/smt-comp-286.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LIA/smt-comp-287.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LIA/smt-comp-288.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_LIA/smt-comp-289.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_LIA/smt-comp-290.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_LIA/smt-comp-291.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_LIA/smt-comp-292.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LIA/smt-comp-293.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_LIA/smt-comp-294.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LIA/smt-comp-295.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LIA/smt-comp-296.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_LIA/smt-comp-297.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_LRA/smt-comp-298.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_LRA/smt-comp-299.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_LRA/smt-comp-300.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LRA/smt-comp-301.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_LRA/smt-comp-302.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_LRA/smt-comp-304.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_LRA/smt-comp-306.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,sat,complete
non-incremental/QF_RDL/smt-comp-307.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/QF_RDL/smt-comp-308.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-309.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-310.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-311.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-312.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-313.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-314.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-315.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-316.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-317.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-318.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-319.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-320.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-321.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-322.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-323.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-324.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-325.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-326.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-327.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UF/smt-comp-328.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-329.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-330.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-331.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-332.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-333.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-334.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-335.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-336.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-337.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-338.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-339.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-340.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-341.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-342.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-343.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-344.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-345.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-346.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDT/smt-comp-347.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIA/smt-comp-348.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIA/smt-comp-349.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIA/smt-comp-350.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIA/smt-comp-351.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIA/smt-comp-352.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIA/smt-comp-353.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIRA/smt-comp-359.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTLIRA/smt-comp-361.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFDTNIRA/smt-comp-375.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-376.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-377.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-378.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-379.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-380.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-381.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-382.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-383.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFLIA/smt-comp-384.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-385.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-386.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-387.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-388.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-389.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-390.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-391.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-392.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-393.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-394.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-395.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-396.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-397.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/UFNIA/smt-comp-398.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unsat,complete
non-incremental/UFNIA/smt-comp-399.smt2,1200000, timeout,1200.0,1200.0,CVC5,4,4,unknown,complete
non-incremental/QF_IDL/smt-comp-074.smt2,4294, error,4.294,4.294,CVC5,4,4,unsat,complete
non-incremental/QF_LIA/smt-comp-087.smt2,4295, error,4.295,4.295,CVC5,4,4,unsat,complete
non-incremental/QF_LIA/smt-comp-088.smt2,4247, error,4.247,4.247,CVC5,4,4,unsat,complete
non-incremental/QF_LIA/smt-comp-089.smt2,4236, error,4.236,4.236,CVC5,4,4,unsat,complete
